merchant_id,txns,amount,failed_rate,disputed_txns,category,in_master,chargebacks,disputed_amount,fraud_chargebacks,critical_high,distinct_disputing_users,merchant_name,merchant_status,settlement_account_type,id_record_count,chargeback_to_txn_ratio,risk_score,risk_signals,risk_tier
MCH4031,2,11174.119999999999,0.0,0,Books & Stationery,True,0.0,0.0,0.0,0.0,0.0,"Mitra, Bali and Rai",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4035,1,1106.59,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4036,1,24513.7,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4044,5,75206.1,0.2,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4049,1,2136.74,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4051,4,26764.39,0.25,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Sharma-Viswanathan,ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH4053,3,63027.0,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4056,2,23825.89,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4057,1,15449.15,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4063,1,6588.52,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4065,4,50668.86,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4069,3,27286.59,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4071,1,6729.18,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4076,1,13554.96,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4077,1,12572.98,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,Din LLC,ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH4079,3,41403.159999999996,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4081,3,44158.72,0.3333333333333333,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Srinivasan-Bahri,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4083,2,40694.240000000005,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,"Loyal, Dara and Sharaf",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4088,2,15337.54,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4091,1,3921.13,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4095,4,43178.869999999995,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4097,2,29629.51,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,Venkataraman Plc,ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH4098,3,32106.64,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4099,3,53521.06,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Dewan, Rastogi and Jayaraman",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4103,2,21779.3,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4104,1,24147.92,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Som, Rege and Thaker",ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH4105,2,23348.69,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4108,2,6130.25,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4116,1,11564.41,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4119,1,21928.49,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4125,2,16180.17,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4130,3,55593.22,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4132,3,52662.07,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4135,5,66924.64,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Sunder Ltd,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4136,1,2877.0,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Sehgal Plc,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4137,2,25344.18,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4138,1,13414.9,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4139,2,24710.2,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4140,3,48381.19,0.3333333333333333,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4141,2,32397.22,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Sarkar and Sons,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4143,1,22998.0,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4146,1,9996.97,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4147,1,8648.94,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4149,3,35254.83,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4151,3,40193.78,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4152,3,23840.8,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4153,3,53342.65,0.0,0,Misc Retail,True,0.0,0.0,0.0,0.0,0.0,Shroff Ltd,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4154,2,36909.35,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4155,3,32917.68,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4156,1,19991.47,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4157,2,38077.43,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Minhas-Saran,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4160,2,17360.62,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4161,4,30674.07,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4166,3,40521.93,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4169,1,7354.98,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Vaidya, Vasa and Palan",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4171,1,23815.12,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4172,1,17861.02,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,"Khosla, Tak and Mahajan",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4174,1,23720.27,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4175,2,21021.81,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4177,1,130.0,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4178,2,26529.2,0.5,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4184,2,16951.989999999998,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Sachdeva-Kara,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4185,4,28485.33,0.0,0,Books & Stationery,True,0.0,0.0,0.0,0.0,0.0,Khanna and Sons,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4192,2,32110.67,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4193,1,634.02,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4196,1,420.74,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4198,2,21838.4,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4199,1,17605.45,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4201,2,8788.869999999999,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4204,3,24631.04,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4205,1,11264.26,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Behl-Narula,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4207,3,7392.26,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4208,4,41907.22,0.0,0,Books & Stationery,True,0.0,0.0,0.0,0.0,0.0,Devi-Mangal,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4209,1,16903.9,0.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Bahri-Kari,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4210,2,15490.34,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4211,2,26880.7,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Amble-Saha,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4213,3,11405.96,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4217,1,7756.95,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4219,1,13674.58,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4221,4,42389.350000000006,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Rastogi, Goda and Naidu",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4222,2,26202.28,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4224,2,16121.529999999999,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4226,1,6093.63,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4238,1,13317.55,1.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4240,2,39614.270000000004,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4242,6,26605.260000000002,0.16666666666666666,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4246,2,19860.64,0.5,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Rama-Dasgupta,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4247,2,22225.21,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4248,2,13954.02,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Bahl, Prashad and Reddy",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4249,1,18638.53,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Jhaveri Ltd,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4251,2,35107.97,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4252,1,904.01,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4253,3,14671.720000000001,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Mander-Sagar,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4254,1,11719.81,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4257,1,3646.43,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4259,1,17945.41,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4260,1,18059.09,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,"Kalla, Banerjee and Choudhary",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4263,3,52574.71,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,Kari and Sons,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4264,2,34337.31,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4266,1,13105.7,1.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4268,1,11884.52,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4271,2,14974.259999999998,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4280,1,15651.0,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4281,3,26193.4,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4286,2,25837.46,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4287,1,3630.92,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Kuruvilla, Chanda and Sood",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4288,1,15394.45,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Kashyap-Purohit,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4291,3,37190.83,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4292,1,10398.43,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4293,1,18335.53,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4294,2,23405.29,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4295,3,41111.12,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4300,2,20042.46,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4301,1,23177.46,0.0,0,Books & Stationery,True,0.0,0.0,0.0,0.0,0.0,Thakur Inc,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4303,1,14169.38,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,"Dhingra, Khurana and Zachariah",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4304,4,33279.32,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4305,1,17997.48,1.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Padmanabhan-Thaker,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4309,4,35046.44,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4310,1,6752.2,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4311,3,46712.6,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4313,1,240.95,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4315,3,57315.770000000004,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4317,2,27529.27,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4327,3,43718.240000000005,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4328,1,7122.9,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4329,3,40361.41,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4330,2,40557.21,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,"Viswanathan, Morar and Barad",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4335,1,12335.0,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4336,1,2850.15,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Dube, Baria and Nath",ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4341,1,18474.28,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4346,1,19631.55,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4348,1,6432.59,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4351,2,3038.0,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4352,2,12913.68,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Suri Ltd,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4356,2,23283.989999999998,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Basak, Sur and Sundaram",ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4358,3,47165.52,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4365,1,18920.06,1.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4366,3,28848.1,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4368,4,31488.4,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4370,1,5729.0,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Kuruvilla and Sons,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4372,2,36769.479999999996,0.5,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4375,3,26856.190000000002,0.3333333333333333,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,"Mani, Pillai and Soman",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4376,2,27739.22,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4378,2,17360.370000000003,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4379,6,58051.94,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4380,2,10034.51,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4381,3,38953.9,0.3333333333333333,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4384,2,42284.79,0.5,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4387,3,40670.600000000006,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4388,2,26495.74,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4391,2,28551.83,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4392,3,25353.99,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4393,2,5196.34,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4396,1,3532.0,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4397,2,43903.25,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Tailor-Pandey,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4399,2,27570.22,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4400,4,57652.759999999995,0.25,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4402,3,39721.08,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4403,1,9554.0,1.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4404,4,54338.32,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4405,2,33662.7,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4406,2,26649.629999999997,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,"Chand, Ahuja and Behl",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4415,1,5309.91,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4420,4,54256.42,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4421,2,21071.51,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Natarajan-Borah,ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH4429,3,55477.62,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4437,1,11893.9,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4442,2,11585.529999999999,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4445,2,29870.97,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4446,3,38169.31,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4449,3,29104.53,0.3333333333333333,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4450,1,24672.72,0.0,0,Department Stores,True,0.0,0.0,0.0,0.0,0.0,Zachariah-Batra,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4451,3,61697.270000000004,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,Bansal-Tak,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4453,3,17407.22,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4454,3,34879.09,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Varghese, Shenoy and Mahajan",ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH4457,2,28057.25,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Chanda, Parikh and Hayre",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH4461,3,47165.05,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH4465,1,14102.47,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
